partID,productLine,prodCategory
partc83bb4d,linea3,Marketables
partc841956,line55,SpareParts
partc8456b7,line55,SpareParts
partc8458d9,linec1,Marketables
partc84a9a3,line7a,Machines
partc85226d,line55,SpareParts
partc852dd5,lined6,Liquids
partc86a91,linea3,Marketables
partc86c076,line9b,Machines
partc8708dd,lined6,Liquids
partc870990,line49,Liquids
partc871c72,line49,Liquids
partc879257,linec1,Marketables
partc87f0ae,line55,SpareParts
partc88160a,line49,Liquids
partc88423c,line4c,Liquids
partc885ff6,line55,SpareParts
partc88bf70,linea3,Marketables
partc89505a,linec1,Marketables
partc895245,linea3,Marketables
partc8acf6b,line49,Liquids
partc8ada2b,line4b,Machines
partc8aeb9f,line4b,Machines
partc8b6025,line55,SpareParts
partc8b8964,line55,SpareParts
partc8c5de6,linea3,Marketables
partc8c636f,line4c,Liquids
partc8d2371,lined6,Liquids
partc8d6ae3,line55,SpareParts
partc8d8f22,lineb8,Machines
partc8dad80,linea3,Marketables
partc8dbe86,lined6,Liquids
partc8e1171,line55,SpareParts
partc8e5534,linec1,Marketables
partc8e72b4,linea3,Marketables
partc8ed164,line49,Liquids
partc8f48be,line55,SpareParts
partc8f59be,line55,SpareParts
partc8f6c1,linec1,Marketables
partc8f8934,linea3,Marketables
partc8fab2a,line49,Liquids
partc8fbcec,line55,SpareParts
partc8fc56b,linec1,Marketables
partc8ff1bc,line2f,Machines
partc903afa,line9b,Machines
partc90478f,linea3,Marketables
partc906dad,line49,Liquids
partc913d7b,linea3,Marketables
partc9154cd,line61,Machines
partc91c17c,line49,Liquids
partc921c3f,lineb8,Machines
partc929720,line39,Machines
partc942a2b,line4b,Machines
partc94c910,line2f,Machines
partc9502b9,line49,Liquids
partc954572,line71,Machines
partc956ce4,line49,Liquids
partc95e589,linea3,Marketables
partc966503,line55,SpareParts
partc979912,line9b,Machines
partc9821ba,line55,SpareParts
partc986d3f,line6d,Machines
partc98b4,linec1,Marketables
partc99a8ad,lineb8,Machines
partc9a05ae,linea3,Marketables
partc9a22c7,line4c,Liquids
partc9a7f37,line55,SpareParts
partc9aa4cb,line55,SpareParts
partc9ae038,linec1,Marketables
partc9b32be,linea3,Marketables
partc9b667e,line49,Liquids
partc9bcc19,line49,Liquids
partc9c2aa9,lined6,Liquids
partc9c8244,lineb8,Machines
partc9ca87b,line4c,Liquids
partc9d2205,line6d,Machines
partc9d718b,line94,Machines
partc9df955,line4b,Machines
partc9e3d1d,linea3,Marketables
partc9f9064,line55,SpareParts
partc9fbf45,linea3,Marketables
partc9fe299,line55,SpareParts
partca00dd3,line9b,Machines
partca077b2,line55,SpareParts
partca15d05,line55,SpareParts
partca16b34,linea3,Marketables
partca1c92c,line49,Liquids
partca25bd5,line4c,Liquids
partca27019,line49,Liquids
partca307c9,linec1,Marketables
partca3dc7b,line9b,Machines
partca48d3,line49,Liquids
partca4a039,line55,SpareParts
partca51843,linec1,Marketables
partca551a2,line4c,Liquids
partca59b96,line4c,Liquids
partca5bb81,line55,SpareParts
partca693b7,linea3,Marketables
partca6d9d4,line55,SpareParts
partca77962,line55,SpareParts
partca7fbc5,linea3,Marketables
partca8a57b,linea3,Marketables
partca8c42f,line49,Liquids
partca8ff5b,line49,Liquids
partca91b58,lined6,Liquids
partca93b8c,line49,Liquids
partca93d63,line49,Liquids
partca94b2a,line4c,Liquids
partca94bbf,line55,SpareParts
partca983ab,lined6,Liquids
partca98711,linea3,Marketables
partca9b13a,line55,SpareParts
partcaa0bc7,line55,SpareParts
partcaabeeb,line55,SpareParts
partcab014a,line7a,Machines
partcab3ec2,line55,SpareParts
partcabef42,line55,SpareParts
partcac3c27,linea3,Marketables
partcac4597,line49,Liquids
partcac4de9,lined6,Liquids
partcac7c2c,line55,SpareParts
partcaceb92,linec1,Marketables
partcad35d9,line60,Machines
partcad69aa,line55,SpareParts
partcad6cd8,line49,Liquids
partcad85cc,lined6,Liquids
partcada0,line55,SpareParts
partcae0ca0,linea3,Marketables
partcae24,linec1,Marketables
partcae4a86,line49,Liquids
partcaeb148,line9b,Machines
partcaeea1b,lined6,Liquids
partcaf310,line55,SpareParts
partcaf7c71,linea3,Marketables
partcafaed9,line9b,Machines
partcafecbc,linea3,Marketables
partcb06b1c,lined6,Liquids
partcb0d6e8,linea3,Marketables
partcb120df,linea3,Marketables
partcb13ac6,linec1,Marketables
partcb142af,linea3,Marketables
partcb14710,line55,SpareParts
partcb15827,line60,Machines
partcb18aab,linea3,Marketables
partcb2624,line55,SpareParts
partcb2cf45,line55,SpareParts
partcb2e21a,line39,Machines
partcb31ca5,linea3,Marketables
partcb331b0,line49,Liquids
partcb344d3,line55,SpareParts
partcb34e17,lined6,Liquids
partcb3a368,linea3,Marketables
partcb3a793,line49,Liquids
partcb3d59b,linea3,Marketables
partcb4de07,linec1,Marketables
partcb516d4,line60,Machines
partcb55332,line4c,Liquids
partcb59b3e,linea3,Marketables
partcb6185b,line56,Machines
partcb68baa,line55,SpareParts
partcb6acbc,line55,SpareParts
partcb6be45,lined6,Liquids
partcb7ae5,linec1,Marketables
partcb829d0,line55,SpareParts
partcb87,linea3,Marketables
partcb886b2,lined6,Liquids
partcb8d7ca,linea3,Marketables
partcb956fd,lined6,Liquids
partcba0518,linea3,Marketables
partcba0ce9,line55,SpareParts
partcba464d,linea3,Marketables
partcba6436,line55,SpareParts
partcbac96b,line55,SpareParts
partcbae4c3,linec1,Marketables
partcbaee3,line55,SpareParts
partcbb22ba,line55,SpareParts
partcbb2bd1,line4c,Liquids
partcbbe7ea,linea3,Marketables
partcbbec68,line4c,Liquids
partcbc06bd,line55,SpareParts
partcbc099c,line49,Liquids
partcbc4aee,lined6,Liquids
partcbc6c5b,linea3,Marketables
partcbc78b5,line49,Liquids
partcbd31ff,line6d,Machines
partcbd79f,line9b,Machines
partcbd9458,linec1,Marketables
partcbdd110,line7a,Machines
partcbde9e0,line4b,Machines
partcbe8b69,linec1,Marketables
partcc128f0,line55,SpareParts
partcc14e7b,lined6,Liquids
partcc191ce,line55,SpareParts
partcc20ae0,lined6,Liquids
partcc2cfb3,linea3,Marketables
partcc33ea9,lined6,Liquids
partcc33fef,line55,SpareParts
partcc345b5,line55,SpareParts
partcc3739e,linea3,Marketables
partcc3781c,line4c,Liquids
partcc384ad,line4b,Machines
partcc3bfa5,line4c,Liquids
partcc4d5c0,line55,SpareParts
partcc504aa,line55,SpareParts
partcc6031d,line55,SpareParts
partcc61f1d,linec1,Marketables
partcc629d6,line9b,Machines
partcc7097d,linea3,Marketables
partcc7accc,line9b,Machines
partcc7af74,linec1,Marketables
partcc8196f,line49,Liquids
partcc81d3b,linea3,Marketables
partcc842e4,line49,Liquids
partcc8a2e3,lined6,Liquids
partcc8ccd,linec1,Marketables
partcc8f50e,linea3,Marketables
partcc9a535,lined6,Liquids
partcc9eef2,linea3,Marketables
partcca0d45,line7a,Machines
partcca424f,lined6,Liquids
partccad8c0,line55,SpareParts
partccb4a40,lined6,Liquids
partccba752,line55,SpareParts
partccc5e7f,line49,Liquids
partccc6738,linea3,Marketables
partccccdb7,linea3,Marketables
partccd0f4a,linea3,Marketables
partccd9446,line7a,Machines
partccd9b08,line55,SpareParts
partccdce94,line55,SpareParts
partcd04709,lined6,Liquids
partcd10d66,line55,SpareParts
partcd118e7,line4c,Liquids
partcd15f14,line55,SpareParts
partcd16368,line94,Machines
partcd1df5e,line4c,Liquids
partcd27c29,linea3,Marketables
partcd2d673,line49,Liquids
partcd2e00a,linec1,Marketables
partcd36f15,line6d,Machines
partcd3c9f4,line55,SpareParts
partcd41adb,line4b,Machines
partcd47fe6,linec1,Marketables
partcd61b57,linec1,Marketables
partcd64b2b,line60,Machines
partcd64f9,line55,SpareParts
partcd675a0,line55,SpareParts
partcd6a157,linea3,Marketables
partcd6ba7,linec1,Marketables
partcd6def2,line49,Liquids
partcd6eaff,line2f,Machines
partcd70371,line4c,Liquids
partcd72842,line49,Liquids
partcd72df7,linea3,Marketables
partcd78045,linea3,Marketables
partcd78f00,lined6,Liquids
partcd8b12a,line49,Liquids
partcd8e3c6,line55,SpareParts
partcd99f25,line94,Machines
partcd9aaf8,line49,Liquids
partcd9b450,line56,Machines
partcd9b91e,line55,SpareParts
partcda02e1,line55,SpareParts
partcda51ca,line49,Liquids
partcdab779,line55,SpareParts
partcdacccc,line5f,Machines
partcdb93bd,linea3,Marketables
partcdc50cf,line9b,Machines
partcdd212f,linec1,Marketables
partcde57ee,linea3,Marketables
partcdef88b,linea3,Marketables
partcdef8cb,line4c,Liquids
partcdf6a7d,lined6,Liquids
partce0214e,line4b,Machines
partce0373a,line55,SpareParts
partce0424b,line55,SpareParts
partce05e9c,line4c,Liquids
partce081ea,lined6,Liquids
partce0935c,lined6,Liquids
partce0e153,line4c,Liquids
partce0e228,line55,SpareParts
partce1262,line55,SpareParts
partce1e708,line49,Liquids
partce2a0a4,linea3,Marketables
partce2c598,lined6,Liquids
partce3313d,linea3,Marketables
partce34f12,linea3,Marketables
partce49b1a,linec1,Marketables
partce51802,linec1,Marketables
partce51ab4,linec1,Marketables
partce68705,line49,Liquids
partce6a969,linea3,Marketables
partce791f5,lined6,Liquids
partce7a0f,line60,Machines
partce8ae8e,line9b,Machines
partce9a90f,linea3,Marketables
partcea49fd,line9b,Machines
partcea7eb2,linec1,Marketables
partceb3c14,line55,SpareParts
partceb8008,lined6,Liquids
partcec077d,line55,SpareParts
partcecf214,line55,SpareParts
partced71fd,linea3,Marketables
partceda977,linea3,Marketables
partcef5f79,line55,SpareParts
partcf0d648,line4c,Liquids
partcf15d30,line55,SpareParts
partcf1b8a,linea3,Marketables
partcf1c631,linea3,Marketables
partcf264c8,linea3,Marketables
partcf299b0,line6d,Machines
partcf2a342,line9b,Machines
partcf2c478,line55,SpareParts
partcf3fa17,lined6,Liquids
partcf4c992,linea3,Marketables
partcf545ef,line55,SpareParts
partcf564eb,line55,SpareParts
partcf5a3b,line55,SpareParts
partcf5dc1c,lined6,Liquids
partcf662f7,line55,SpareParts
partcf6b081,line55,SpareParts
partcf6e515,line49,Liquids
partcf71888,line55,SpareParts
partcf82271,line55,SpareParts
partcf87911,linec1,Marketables
partcf8ff64,line55,SpareParts
partcf91969,linea3,Marketables
partcf91f8e,line2f,Machines
partcf99200,line2f,Machines
partcfaeedd,line49,Liquids
partcfb687c,linec1,Marketables
partcfb911a,linea3,Marketables
partcfbbc64,linea3,Marketables
partcfcc85,line49,Liquids
partcfd4150,line55,SpareParts
partcfd5856,lined6,Liquids
partcfd5fa7,line55,SpareParts
partcfdb9a1,lined6,Liquids
partcfdcff7,linea3,Marketables
partcfe081a,line61,Machines
partcfe60c0,lined6,Liquids
partcfe9c21,line49,Liquids
partcfedfd1,linec1,Marketables
partd0069ef,line9b,Machines
partd00988,line4c,Liquids
partd00a584,linea3,Marketables
partd011deb,line4c,Liquids
partd0169af,linea3,Marketables
partd017f90,line55,SpareParts
partd02d425,linec1,Marketables
partd03d94,linea3,Marketables
partd03df3e,line55,SpareParts
partd041448,linea3,Marketables
partd0447d,line55,SpareParts
partd0452b4,linea3,Marketables
partd0483ca,linea3,Marketables
partd04dd8c,line55,SpareParts
partd0558f,linea3,Marketables
partd057849,line55,SpareParts
partd05f4d0,linec1,Marketables
partd070b76,lined6,Liquids
partd075bf7,linec1,Marketables
partd075f51,line49,Liquids
partd082978,line39,Machines
partd0861ae,line49,Liquids
partd0865ef,line94,Machines
partd089eb3,line55,SpareParts
partd08b8f2,linec1,Marketables
partd08c488,lined6,Liquids
partd08d490,linec1,Marketables
partd08f9d1,linec1,Marketables
partd090dc,linea3,Marketables
partd09ba3d,line55,SpareParts
partd0a5d3f,linea3,Marketables
partd0a6392,line4b,Machines
partd0a860b,line55,SpareParts
partd0ac386,linea3,Marketables
partd0b84c5,linea3,Marketables
partd0bd673,line6d,Machines
partd0c057f,line55,SpareParts
partd0cd932,line4b,Machines
partd0cdb09,line55,SpareParts
partd0d5304,line4c,Liquids
partd0d7aba,line5f,Machines
partd0daada,line55,SpareParts
partd0e09cd,line55,SpareParts
partd0e3448,line49,Liquids
partd0e5ed2,line2f,Machines
partd0fb693,line4c,Liquids
partd1000ff,line55,SpareParts
partd100ef,line4c,Liquids
partd115277,line60,Machines
partd127e41,line49,Liquids
partd12ca21,line55,SpareParts
partd137de8,lined6,Liquids
partd13ca53,lined6,Liquids
partd140d5a,lined6,Liquids
partd14409e,line61,Machines
partd14baa4,linec1,Marketables
partd14fc1b,linea3,Marketables
partd1528c6,line49,Liquids
partd153b0c,linec1,Marketables
partd153c52,line4b,Machines
partd158c51,line9b,Machines
partd15c5b4,line55,SpareParts
partd15e537,lined6,Liquids
partd160b0,linea3,Marketables
partd162a01,linea3,Marketables
partd16324f,linea3,Marketables
partd164313,linea3,Marketables
partd16e331,linea3,Marketables
partd171865,line49,Liquids
partd174dfe,linec1,Marketables
partd183bfd,line49,Liquids
partd183dc4,linea3,Marketables
partd186770,line55,SpareParts
partd18839b,line4b,Machines
partd18aa05,linea3,Marketables
partd18b334,line49,Liquids
partd18c8f8,line55,SpareParts
partd19a1cb,line4c,Liquids
partd1a5700,line55,SpareParts
partd1ab46b,linec1,Marketables
partd1b814,line49,Liquids
partd1b8202,line55,SpareParts
partd1bd4d,line55,SpareParts
partd1bdcc4,lined6,Liquids
partd1c5cf7,lined6,Liquids
partd1cb3ba,linec1,Marketables
partd1d6664,line55,SpareParts
partd1dba9c,line94,Machines
partd1dcd8a,line4c,Liquids
partd1e0885,line49,Liquids
partd1eaa1c,line55,SpareParts
partd1ece12,line49,Liquids
partd1ef7e4,linec1,Marketables
partd1f4b18,linea3,Marketables
partd1fc40c,line55,SpareParts
partd20510c,linea3,Marketables
partd209e7d,line55,SpareParts
partd20d127,line94,Machines
partd21177f,lined6,Liquids
partd21b695,line49,Liquids
partd21e19a,line55,SpareParts
partd21f70d,line49,Liquids
partd23422f,lined6,Liquids
partd23af0c,linec1,Marketables
partd23bd61,line55,SpareParts
partd2411f2,linec1,Marketables
partd2417e0,line55,SpareParts
partd2461a4,line6d,Machines
partd24c134,line4c,Liquids
partd24cef9,line9b,Machines
partd25976e,line4c,Liquids
partd25eef8,line55,SpareParts
partd2684fe,line55,SpareParts
partd26b84b,line9b,Machines
partd270b9c,line55,SpareParts
partd287898,line60,Machines
partd28ebdc,line94,Machines
partd290abd,linec1,Marketables
partd2913a5,linea3,Marketables
partd29f071,line49,Liquids
partd2a862,line55,SpareParts
partd2aafd7,line55,SpareParts
partd2b3e2a,linea3,Marketables
partd2c36a1,line55,SpareParts
partd2c641b,line4c,Liquids
partd2c9ac4,line9b,Machines
partd2c9f0,line49,Liquids
partd2caaca,line9b,Machines
partd2ccb93,line4c,Liquids
partd2cf5b9,lined6,Liquids
partd2de62,lined6,Liquids
partd2eb0ec,lined6,Liquids
partd30492f,linef3,Machines
partd305300,line56,Machines
partd30abb7,line49,Liquids
partd310e99,linea3,Marketables
partd311c81,line60,Machines
partd31aecd,line56,Machines
partd31b21e,line9b,Machines
partd32d65c,line49,Liquids
partd32eea9,line9b,Machines
partd336bbb,linea3,Marketables
partd337bc9,linea3,Marketables
partd33fb4c,line6d,Machines
partd3469d2,linea3,Marketables
partd3476b8,line55,SpareParts
partd351d25,line55,SpareParts
partd35df3a,linea3,Marketables
partd35e678,linec1,Marketables
partd36015f,line6d,Machines
partd36145f,lineb8,Machines
partd362fb0,line55,SpareParts
partd36531c,lined6,Liquids
partd36a1cf,line4c,Liquids
partd36a3a5,linea3,Marketables
partd36cb43,linea3,Marketables
partd36cbef,lined6,Liquids
partd36dbe3,line4c,Liquids
partd371af3,line49,Liquids
partd3766cf,line49,Liquids
partd3788e6,line4c,Liquids
partd37a519,line49,Liquids
partd37f795,line4c,Liquids
partd39193c,line49,Liquids
partd392144,linea3,Marketables
partd396b39,linea3,Marketables
partd397b49,linea3,Marketables
partd3a1abc,linea3,Marketables
partd3a3816,lined6,Liquids
partd3b099,linec1,Marketables
partd3b735e,linea3,Marketables
partd3b7588,lineb8,Machines
partd3c0046,line4b,Machines
partd3c2178,line61,Machines
partd3c42c2,line55,SpareParts
partd3cea70,lined6,Liquids
partd3d1ed5,linea3,Marketables
partd3d7b31,linea3,Marketables
partd3da109,line49,Liquids
partd3e0dc2,line7a,Machines
partd3e23f0,linea3,Marketables
partd3e80e9,line49,Liquids
partd3ea327,line55,SpareParts
partd3ed741,linea3,Marketables
partd3f077d,linec1,Marketables
partd3f3f02,line7a,Machines
partd3f959d,lined6,Liquids
partd403bc1,line49,Liquids
partd412025,line90,Machines
partd41a202,line6d,Machines
partd41caa5,linea3,Marketables
partd41ef3d,linea3,Marketables
partd421717,line9b,Machines
partd42290f,line71,Machines
partd422ee7,line55,SpareParts
partd42840e,line9b,Machines
partd429c8c,line55,SpareParts
partd42c32a,linea3,Marketables
partd43369e,line9b,Machines
partd435bc8,linec1,Marketables
partd441936,linea3,Marketables
partd45357d,line49,Liquids
partd463f1c,line4c,Liquids
partd466e4b,line9b,Machines
partd469094,line4c,Liquids
partd4710bf,line55,SpareParts
partd47485a,linea3,Marketables
partd48a3c4,linea3,Marketables
partd48e187,linea3,Marketables
partd48ecce,linea3,Marketables
partd4952a8,line55,SpareParts
partd498849,line55,SpareParts
partd49dfa8,lined6,Liquids
partd49e59b,line55,SpareParts
partd4a107d,line49,Liquids
partd4a19a9,lined6,Liquids
partd4a59fc,lined6,Liquids
partd4ac14,line55,SpareParts
partd4ad547,linea3,Marketables
partd4aef62,line61,Machines
partd4b39aa,linea3,Marketables
partd4b4a00,linea3,Marketables
partd4b7a97,line4c,Liquids
partd4baf85,linea3,Marketables
partd4c1883,linea3,Marketables
partd4d3333,linea3,Marketables
partd4d9bfa,line4c,Liquids
partd4ddec6,lined6,Liquids
partd4e35bb,line4c,Liquids
partd4e60cf,linec1,Marketables
partd4ed489,linec1,Marketables
partd4f1c92,line4c,Liquids
partd4f38c,line49,Liquids
partd4f4102,line49,Liquids
partd4f4946,lined6,Liquids
partd4f76ab,line55,SpareParts
partd4fe824,line71,Machines
partd503a0e,lined6,Liquids
partd50762f,linec1,Marketables
partd509dc8,linec1,Marketables
partd50c5bd,line49,Liquids
partd50e7a8,line55,SpareParts
partd5187d1,linea3,Marketables
partd52390e,line4c,Liquids
partd523d62,line4c,Liquids
partd527ff9,line49,Liquids
partd52b0e5,lined6,Liquids
partd52cd5,lineb8,Machines
partd52f564,line4b,Machines
partd539fb6,linea3,Marketables
partd53aa5e,linea3,Marketables
partd53e1f8,line6d,Machines
partd5438d,linea3,Marketables
partd54f94d,line7a,Machines
partd5512de,line49,Liquids
partd552719,lined6,Liquids
partd55a9e8,lined6,Liquids
partd55db09,line49,Liquids
partd55f3f2,linec1,Marketables
partd5646ef,line4c,Liquids
partd568685,linea3,Marketables
partd56ca98,line94,Machines
partd571ec2,line2f,Machines
partd572549,line49,Liquids
partd574f7,linea3,Marketables
partd578ab3,line7a,Machines
partd57a0e9,line55,SpareParts
partd585b07,linec1,Marketables
partd588f99,linea3,Marketables
partd5922e1,line49,Liquids
partd5936e4,lined6,Liquids
partd59a1e,lined6,Liquids
partd5b0d81,linea3,Marketables
partd5b19e4,line7a,Machines
partd5b22e7,linec1,Marketables
partd5b4e20,linec1,Marketables
partd5ba5d6,line9b,Machines
partd5bf533,lined6,Liquids
partd5c2676,linea3,Marketables
partd5c5540,line4c,Liquids
partd5d45b2,linea3,Marketables
partd5e3144,lined6,Liquids
partd5e9c29,lined6,Liquids
partd5f4832,line6d,Machines
partd5fae4,lined6,Liquids
partd600c97,line49,Liquids
partd60295f,line9b,Machines
partd6041e9,linec1,Marketables
partd61422,line60,Machines
partd61601b,linea3,Marketables
partd61f011,line4c,Liquids
partd620d5e,linec1,Marketables
partd621c8a,line49,Liquids
partd62dd86,line2f,Machines
partd62e188,line55,SpareParts
partd62f102,line4b,Machines
partd632518,linea3,Marketables
partd64b3e3,line55,SpareParts
partd65ea02,linec1,Marketables
partd665a66,line49,Liquids
partd66d885,lined6,Liquids
partd66df1d,line2f,Machines
partd671c08,line55,SpareParts
partd686f13,linec1,Marketables
partd68ae3d,line55,SpareParts
partd68bfe9,line60,Machines
partd692551,linec1,Marketables
partd69c17c,line7a,Machines
partd69fdf9,line6d,Machines
partd6aa798,line55,SpareParts
partd6acf4c,linea3,Marketables
partd6b278,linec1,Marketables
partd6b475,line4c,Liquids
partd6b4f33,linea3,Marketables
partd6b8d53,line55,SpareParts
partd6b9d20,linea3,Marketables
partd6ba011,lined6,Liquids
partd6bee6c,line4c,Liquids
partd6c802c,lined6,Liquids
